,Key,date,season,away,home,Away Line Close,Away Odds Close,Home Odds Close,point_diff,win,cover,eloaway,elohome,eloaway_lag1,elohome_lag1,eloaway_lag2,elohome_lag2
768,2017-10-22sfodal,2017-10-22,2017,dal,sfo,-6.5,1.37,3.39,30,1,1,1559.10504316633,1264.4712453426198,1568.88038612655,1301.33128334333,1600.34204372405,1298.15181527772
769,2017-10-23phiwas,2017-10-23,2017,was,phi,5.0,3.05,1.434,-10,0,0,1536.19377360985,1606.87297149929,1527.90280818202,1584.96353881326,1534.40670357222,1553.6912598996898
770,2017-10-26ravmia,2017-10-26,2017,mia,rav,3.0,2.38,1.653,-40,0,0,1514.42600557062,1436.550178028,1476.29373471787,1448.9641615955502,1449.4955513986,1479.43555589126
771,2017-10-29bufrai,2017-10-29,2017,rai,buf,2.0,2.15,1.787,-20,0,0,1499.17270745745,1534.5662367812702,1477.2097742110784,1519.06732494153,1491.92603362168,1546.17658203331
772,2017-10-29cinclt,2017-10-29,2017,clt,cin,11.0,5.04,1.21,-1,0,1,1411.9295040505,1465.08624188494,1457.25000984343,1487.08510333996,1478.05550526615,1470.39133188961
773,2017-10-29clemin,2017-10-29,2017,min,cle,-11.0,1.192,5.39,17,1,1,1497.1312580506,1248.07329490042,1479.66085953605,1260.0352006642,1442.8140225109798,1242.88878377156
774,2017-10-29detpit,2017-10-29,2017,pit,det,-3.0,1.588,2.53,5,1,1,1596.9289437528298,1506.41018392661,1577.75523902562,1537.97416389266,1543.69387768611,1559.30546365568
775,2017-10-29norchi,2017-10-29,2017,chi,nor,7.5,4.05,1.285,-8,0,0,1432.10328585071,1592.61084308871,1406.1855479029898,1564.42420911997,1386.57534906628,1549.66172621826
776,2017-10-29nwesdg,2017-10-29,2017,sdg,nwe,6.5,3.39,1.37,-8,0,0,1472.63794379974,1699.96320530088,1439.28722945172,1684.79678102505,1426.41426322379,1676.90614120686
777,2017-10-29nyjatl,2017-10-29,2017,atl,nyj,-6.5,1.353,3.5,5,1,0,1579.27613895943,1450.36185008566,1593.93552498959,1456.793120985212,1622.20011593266,1467.24794332772
778,2017-10-29phisfo,2017-10-29,2017,sfo,phi,13.0,6.9,1.136,-23,0,0,1250.7310267914602,1629.04589871998,1264.4712453426198,1606.87297149929,1301.33128334333,1584.96353881326
779,2017-10-29seahtx,2017-10-29,2017,htx,sea,6.0,3.22,1.4,-3,0,1,1564.77403457879,1613.96936126399,1558.71826736453,1577.97859930862,1567.48628444466,1566.05642012527
780,2017-10-29tamcar,2017-10-29,2017,car,tam,1.0,2.12,1.806,14,1,1,1496.47650112013,1478.53217162772,1537.00731175922,1475.051584748147,1559.29120689842,1496.05944707875
781,2017-10-29wasdal,2017-10-29,2017,dal,was,-3.0,1.625,2.44,14,1,1,1583.0966234763898,1521.70807582436,1559.10504316633,1536.19377360985,1568.88038612655,1527.90280818202
782,2017-10-30kanden,2017-10-30,2017,den,kan,7.0,3.64,1.334,-10,0,0,1494.19912901408,1683.72369598858,1530.81610039433,1688.28408794766,1575.1589411305602,1726.17366613947
783,2017-11-02nyjbuf,2017-11-02,2017,buf,nyj,-3.0,1.571,2.58,-13,0,0,1557.50864081161,1442.26113927167,1534.5662367812702,1450.36185008566,1519.06732494153,1456.793120985212
784,2017-11-05caratl,2017-11-05,2017,atl,car,-3.0,1.666,2.36,-3,0,0,1594.87329588455,1525.7228372959298,1579.27613895943,1496.47650112013,1593.93552498959,1537.00731175922
785,2017-11-05dalkan,2017-11-05,2017,kan,dal,2.5,2.21,1.746,-11,0,0,1688.83516421034,1602.64528411009,1683.72369598858,1583.0966234763898,1688.28408794766,1559.10504316633
786,2017-11-05htxclt,2017-11-05,2017,clt,htx,6.0,3.25,1.395,6,1,1,1409.31243417557,1404.79450479683,1411.9295040505,1564.77403457879,1457.25000984343,1558.71826736453
787,2017-11-05jaxcin,2017-11-05,2017,cin,jax,6.0,3.11,1.423,-16,0,0,1470.02560169177,1496.1958281518998,1465.08624188494,1452.63833907556,1487.08510333996,1488.78672451356
788,2017-11-05miarai,2017-11-05,2017,rai,mia,-3.0,1.625,2.44,3,1,0,1479.10211209546,1460.53865189137,1499.17270745745,1514.42600557062,1477.2097742110784,1476.29373471787
789,2017-11-05nortam,2017-11-05,2017,tam,nor,7.0,3.64,1.333,-20,0,0,1438.53918508258,1600.0965463478,1478.53217162772,1592.61084308871,1475.051584748147,1564.42420911997
790,2017-11-05nygram,2017-11-05,2017,ram,nyg,-5.5,1.413,3.16,34,1,1,1529.27132907125,1450.57496644944,1486.51630128603,1480.404403258439,1454.33181911978,1440.75128575461
791,2017-11-05otirav,2017-11-05,2017,rav,oti,3.0,2.51,1.598,-3,0,0,1473.85761341441,1489.4755543494598,1436.550178028,1486.9202916688798,1448.9641615955502,1465.10213818406
792,2017-11-05phiden,2017-11-05,2017,den,phi,7.0,3.56,1.344,-28,0,0,1481.41780011999,1627.7327890883398,1494.19912901408,1629.04589871998,1530.81610039433,1606.87297149929
793,2017-11-05seawas,2017-11-05,2017,was,sea,8.0,4.38,1.256,3,1,1,1484.33954585847,1632.0986959717502,1521.70807582436,1613.96936126399,1536.19377360985,1577.97859930862
794,2017-11-05sfocrd,2017-11-05,2017,crd,sfo,-2.5,1.769,2.18,10,1,1,1409.43673555859,1240.8601633224,1495.18743832251,1250.7310267914602,1476.18228243472,1264.4712453426198
795,2017-11-06gnbdet,2017-11-06,2017,det,gnb,-2.5,1.769,2.18,13,1,1,1497.86889621001,1391.79199067205,1506.41018392661,1412.0201902819,1537.97416389266,1623.28400782924
796,2017-11-09crdsea,2017-11-09,2017,sea,crd,-6.0,1.4,3.22,6,1,0,1607.8877114477898,1428.40797066177,1632.0986959717502,1409.43673555859,1613.96936126399,1495.18743832251
797,2017-11-12atldal,2017-11-12,2017,dal,atl,3.5,2.66,1.54,-20,0,0,1634.18536033737,1580.6652736031,1602.64528411009,1594.87329588455,1583.0966234763898,1579.27613895943
798,2017-11-12bufnor,2017-11-12,2017,nor,buf,-2.0,1.787,2.15,37,1,1,1612.87515610378,1530.67993323553,1600.0965463478,1557.50864081161,1592.61084308871,1534.5662367812702
799,2017-11-12chignb,2017-11-12,2017,gnb,chi,4.5,2.91,1.469,7,1,1,1370.97019038228,1421.1511239192998,1391.79199067205,1432.10328585071,1412.0201902819,1406.1855479029898
800,2017-11-12cltpit,2017-11-12,2017,pit,clt,-10.5,1.204,5.16,3,1,0,1614.6125886042,1446.09010018594,1596.9289437528298,1409.31243417557,1577.75523902562,1411.9295040505
801,2017-11-12dennwe,2017-11-12,2017,nwe,den,-7.0,1.357,3.48,25,1,1,1705.94165023144,1460.28123954307,1699.96320530088,1481.41780011999,1684.79678102505,1494.19912901408
802,2017-11-12detcle,2017-11-12,2017,cle,det,10.5,4.85,1.222,-14,0,0,1243.63225231376,1544.840174829139,1248.07329490042,1497.86889621001,1260.0352006642,1506.41018392661
803,2017-11-12jaxsdg,2017-11-12,2017,sdg,jax,5.0,2.93,1.465,-3,0,1,1462.07164608153,1523.69448573598,1472.63794379974,1496.1958281518998,1439.28722945172,1452.63833907556
804,2017-11-12oticin,2017-11-12,2017,cin,oti,4.5,2.92,1.467,-4,0,1,1446.43459163742,1500.05651779358,1470.02560169177,1489.4755543494598,1465.08624188494,1486.9202916688798
805,2017-11-12ramhtx,2017-11-12,2017,htx,ram,12.0,6.34,1.153,-26,0,0,1378.53606596116,1577.85528950238,1404.79450479683,1529.27132907125,1564.77403457879,1486.51630128603
806,2017-11-12sfonyg,2017-11-12,2017,nyg,sfo,-3.0,1.625,2.44,-10,0,0,1413.5469336213,1225.16400351922,1450.57496644944,1240.8601633224,1480.404403258439,1250.7310267914602
807,2017-11-12tamnyj,2017-11-12,2017,nyj,tam,1.0,2.07,1.847,-5,0,0,1476.82531360928,1409.48088540832,1442.26113927167,1438.53918508258,1450.36185008566,1478.53217162772
808,2017-11-12wasmin,2017-11-12,2017,min,was,-1.0,1.952,1.952,8,1,1,1511.91199645816,1497.97297309808,1497.1312580506,1484.33954585847,1479.66085953605,1521.70807582436
809,2017-11-13carmia,2017-11-13,2017,mia,car,8.0,4.26,1.266,-24,0,0,1458.55615290797,1545.67765767586,1460.53865189137,1525.7228372959298,1514.42600557062,1496.47650112013
810,2017-11-16pitoti,2017-11-16,2017,oti,pit,7.0,3.73,1.322,-23,0,0,1509.5967295668402,1623.09247471838,1500.05651779358,1614.6125886042,1489.4755543494598,1596.9289437528298
811,2017-11-19chidet,2017-11-19,2017,det,chi,-3.0,1.625,2.44,3,1,0,1548.957359606297,1402.59259908726,1544.840174829139,1421.1511239192998,1497.86889621001,1432.10328585071
812,2017-11-19clejax,2017-11-19,2017,jax,cle,-7.5,1.333,3.64,12,1,1,1528.4123290826,1248.09512837283,1523.69448573598,1243.63225231376,1496.1958281518998,1248.07329490042
813,2017-11-19dalphi,2017-11-19,2017,phi,dal,-6.0,1.418,3.13,28,1,1,1648.24431890225,1597.16564624955,1627.7327890883398,1634.18536033737,1629.04589871998,1602.64528411009
814,2017-11-19dencin,2017-11-19,2017,cin,den,2.5,2.29,1.699,3,1,1,1439.70289904842,1444.93511035491,1446.43459163742,1460.28123954307,1470.02560169177,1481.41780011999
815,2017-11-19gnbrav,2017-11-19,2017,rav,gnb,-2.5,1.751,2.2,23,1,1,1465.40539094319,1402.48494262008,1473.85761341441,1370.97019038228,1436.550178028,1391.79199067205
816,2017-11-19htxcrd,2017-11-19,2017,crd,htx,2.5,2.2,1.751,-10,0,0,1410.0250668191402,1362.31338341507,1428.40797066177,1378.53606596116,1409.43673555859,1404.79450479683
817,2017-11-19miatam,2017-11-19,2017,tam,mia,-1.0,1.877,2.03,10,1,1,1423.68110878283,1443.98007454592,1409.48088540832,1458.55615290797,1438.53918508258,1460.53865189137
818,2017-11-19minram,2017-11-19,2017,ram,min,1.0,2.08,1.84,-17,0,0,1602.48090339137,1545.04527983474,1577.85528950238,1511.91199645816,1529.27132907125,1497.1312580506
819,2017-11-19norwas,2017-11-19,2017,was,nor,9.5,4.3,1.263,-3,0,1,1480.1469674504,1645.95349360461,1497.97297309808,1612.87515610378,1484.33954585847,1600.0965463478
820,2017-11-19nygkan,2017-11-19,2017,kan,nyg,-10.0,1.243,4.54,-3,0,0,1661.62681416176,1387.89782043544,1688.83516421034,1413.5469336213,1683.72369598858,1450.57496644944
821,2017-11-19rainwe,2017-11-19,2017,nwe,rai,-7.0,1.338,3.6,25,1,1,1727.4258107078,1495.34674269909,1705.94165023144,1479.10211209546,1699.96320530088,1499.17270745745
822,2017-11-19sdgbuf,2017-11-19,2017,buf,sdg,7.0,3.64,1.333,-30,0,0,1380.33930219713,1457.15164655867,1530.67993323553,1462.07164608153,1557.50864081161,1472.63794379974
823,2017-11-20seaatl,2017-11-20,2017,atl,sea,1.0,1.961,1.943,3,1,1,1606.23570781892,1620.97579654532,1580.6652736031,1607.8877114477898,1594.87329588455,1632.0986959717502
824,2017-11-23dalsdg,2017-11-23,2017,sdg,dal,-1.0,1.884,2.02,22,1,1,1492.22801702213,1543.62746940606,1457.15164655867,1597.16564624955,1462.07164608153,1634.18536033737
825,2017-11-23detmin,2017-11-23,2017,min,det,-2.5,1.74,2.22,7,1,1,1577.8168562600702,1562.61653874383,1545.04527983474,1548.957359606297,1511.91199645816,1544.840174829139
826,2017-11-23wasnyg,2017-11-23,2017,nyg,was,7.0,3.73,1.322,-10,0,0,1409.03754181502,1480.79830883499,1387.89782043544,1480.1469674504,1413.5469336213,1497.97297309808
827,2017-11-26atltam,2017-11-26,2017,tam,atl,10.5,5.0,1.212,-14,0,0,1458.7645954295,1624.46387381621,1423.68110878283,1606.23570781892,1409.48088540832,1580.6652736031
828,2017-11-26cincle,2017-11-26,2017,cle,cin,7.5,3.85,1.307,-14,0,0,1232.48376928048,1458.90803429778,1248.09512837283,1439.70289904842,1243.63225231376,1446.43459163742
829,2017-11-26cltoti,2017-11-26,2017,oti,clt,-3.0,1.581,2.55,4,1,1,1487.80052597517,1437.35590766799,1509.5967295668402,1446.09010018594,1500.05651779358,1409.31243417557
830,2017-11-26crdjax,2017-11-26,2017,jax,crd,-6.0,1.404,3.2,-3,0,0,1534.25672199207,1395.81395777453,1528.4123290826,1410.0250668191402,1523.69448573598,1428.40797066177
831,2017-11-26kanbuf,2017-11-26,2017,buf,kan,8.5,4.14,1.277,6,1,1,1472.7161707772598,1631.02090438944,1380.33930219713,1661.62681416176,1530.67993323553,1688.83516421034
832,2017-11-26nwemia,2017-11-26,2017,mia,nwe,17.0,9.94,1.076,-18,0,0,1399.72253991149,1745.45166048177,1443.98007454592,1727.4258107078,1458.55615290797,1705.94165023144
833,2017-11-26nyjcar,2017-11-26,2017,car,nyj,-5.5,1.421,3.11,8,1,1,1580.93013715672,1451.71971147914,1545.67765767586,1476.82531360928,1525.7228372959298,1442.26113927167
834,2017-11-26phichi,2017-11-26,2017,chi,phi,14.0,7.18,1.129,-28,0,0,1398.4583919432,1682.53333522534,1402.59259908726,1648.24431890225,1421.1511239192998,1627.7327890883398
835,2017-11-26pitgnb,2017-11-26,2017,gnb,pit,14.0,7.91,1.113,-3,0,1,1356.51303962196,1645.795698307714,1402.48494262008,1623.09247471838,1370.97019038228,1614.6125886042
836,2017-11-26raiden,2017-11-26,2017,den,rai,3.5,2.81,1.495,-7,0,0,1439.5804050899972,1477.89813789964,1444.93511035491,1495.34674269909,1460.28123954307,1479.10211209546
837,2017-11-26ramnor,2017-11-26,2017,nor,ram,2.5,2.29,1.699,-6,0,0,1653.12893314517,1579.05076857164,1645.95349360461,1602.48090339137,1612.87515610378,1577.85528950238
838,2017-11-26sfosea,2017-11-26,2017,sea,sfo,-7.0,1.35,3.52,11,1,1,1609.4496772115,1271.55361727954,1620.97579654532,1225.16400351922,1607.8877114477898,1240.8601633224
839,2017-11-27ravhtx,2017-11-27,2017,htx,rav,7.5,4.14,1.277,-7,0,1,1395.52151346528,1509.14690602851,1362.31338341507,1465.40539094319,1378.53606596116,1473.85761341441
840,2017-11-30dalwas,2017-11-30,2017,was,dal,-1.5,1.826,2.1,-24,0,0,1484.17242306667,1493.03485020192,1480.79830883499,1543.62746940606,1480.1469674504,1597.16564624955
841,2017-12-03atlmin,2017-12-03,2017,min,atl,2.0,2.11,1.813,5,1,1,1608.45955848291,1639.591726249306,1577.8168562600702,1624.46387381621,1545.04527983474,1606.23570781892
842,2017-12-03bufnwe,2017-12-03,2017,nwe,buf,-7.5,1.307,3.85,20,1,1,1745.86960835259,1506.34552673577,1745.45166048177,1472.7161707772598,1727.4258107078,1380.33930219713
843,2017-12-03chisfo,2017-12-03,2017,sfo,chi,2.5,2.27,1.714,1,1,1,1304.52757453708,1383.726913683128,1271.55361727954,1398.4583919432,1225.16400351922,1402.59259908726
844,2017-12-03crdram,2017-12-03,2017,ram,crd,-7.5,1.313,3.8,16,1,1,1601.43428559876,1419.98742191458,1579.05076857164,1395.81395777453,1602.48090339137,1410.0250668191402
845,2017-12-03gnbtam,2017-12-03,2017,tam,gnb,3.0,2.44,1.625,-6,0,0,1451.1055051083,1366.27381141447,1458.7645954295,1356.51303962196,1423.68110878283,1402.48494262008
846,2017-12-03jaxclt,2017-12-03,2017,clt,jax,10.0,4.77,1.227,-20,0,0,1411.34471768462,1521.25339782986,1437.35590766799,1534.25672199207,1446.09010018594,1528.4123290826
847,2017-12-03miaden,2017-12-03,2017,den,mia,-1.0,1.854,2.06,-26,0,0,1427.69450240283,1408.15767608628,1439.5804050899972,1399.72253991149,1444.93511035491,1443.98007454592
848,2017-12-03norcar,2017-12-03,2017,car,nor,5.5,3.21,1.403,-10,0,0,1592.5264990153898,1627.575595518618,1580.93013715672,1653.12893314517,1545.67765767586,1645.95349360461
849,2017-12-03nyjkan,2017-12-03,2017,kan,nyj,-4.0,1.529,2.7,-7,0,0,1593.08419513728,1440.26875639102,1631.02090438944,1451.71971147914,1661.62681416176,1476.82531360928
850,2017-12-03otihtx,2017-12-03,2017,htx,oti,7.0,3.52,1.35,-11,0,0,1387.5585094895398,1499.725265274835,1395.52151346528,1487.80052597517,1362.31338341507,1509.5967295668402
851,2017-12-03rainyg,2017-12-03,2017,nyg,rai,9.5,4.46,1.25,-7,0,1,1353.83344651073,1494.58121287962,1409.03754181502,1477.89813789964,1387.89782043544,1495.34674269909
852,2017-12-03ravdet,2017-12-03,2017,det,rav,2.5,2.17,1.775,-24,0,0,1537.6222748983,1523.80148391785,1562.61653874383,1509.14690602851,1548.957359606297,1465.40539094319
853,2017-12-03sdgcle,2017-12-03,2017,cle,sdg,13.5,7.07,1.132,-9,0,1,1232.610322382119,1551.65651205125,1232.48376928048,1492.22801702213,1248.09512837283,1457.15164655867
854,2017-12-03seaphi,2017-12-03,2017,phi,sea,-3.5,1.526,2.71,-14,0,0,1695.5469663920198,1618.98180960916,1682.53333522534,1609.4496772115,1648.24431890225,1620.97579654532
855,2017-12-04cinpit,2017-12-04,2017,pit,cin,-4.5,1.471,2.9,3,1,0,1660.7553699335,1471.37594082515,1645.795698307714,1458.90803429778,1623.09247471838,1439.70289904842
856,2017-12-07atlnor,2017-12-07,2017,nor,atl,2.5,2.18,1.769,-3,0,0,1641.73815438393,1611.36911619897,1627.575595518618,1639.591726249306,1653.12893314517,1624.46387381621
857,2017-12-10bufclt,2017-12-10,2017,clt,buf,3.5,2.62,1.555,-6,0,0,1394.74899320353,1369.30988380946,1411.34471768462,1506.34552673577,1437.35590766799,1472.7161707772598
858,2017-12-10carmin,2017-12-10,2017,min,car,-2.5,1.769,2.18,-7,0,0,1634.8321512709,1580.72719599064,1608.45955848291,1592.5264990153898,1577.8168562600702,1580.93013715672
859,2017-12-10cinchi,2017-12-10,2017,chi,cin,6.0,3.31,1.384,26,1,1,1373.79799263075,1466.45580766069,1383.726913683128,1471.37594082515,1398.4583919432,1458.90803429778
860,2017-12-10clegnb,2017-12-10,2017,gnb,cle,-2.5,1.769,2.18,6,1,1,1384.85238088816,1230.12361026933,1366.27381141447,1232.610322382119,1356.51303962196,1232.48376928048
861,2017-12-10crdoti,2017-12-10,2017,oti,crd,-2.5,1.699,2.29,-5,0,0,1517.36429999762,1388.27973807986,1499.725265274835,1419.98742191458,1487.80052597517,1395.81395777453
862,2017-12-10dennyj,2017-12-10,2017,nyj,den,-1.0,1.961,1.943,-23,0,0,1481.5181816021702,1388.0336489006,1440.26875639102,1427.69450240283,1451.71971147914,1439.5804050899972
863,2017-12-10htxsfo,2017-12-10,2017,sfo,htx,1.0,2.11,1.813,10,1,1,1315.88553090157,1379.80852454788,1304.52757453708,1387.5585094895398,1271.55361727954,1395.52151346528
864,2017-12-10jaxsea,2017-12-10,2017,sea,jax,3.0,2.31,1.689,-6,0,0,1649.83809403315,1545.7277311292398,1618.98180960916,1521.25339782986,1609.4496772115,1534.25672199207
865,2017-12-10kanrai,2017-12-10,2017,rai,kan,4.5,2.87,1.478,-11,0,0,1506.0654872911698,1579.39788026036,1494.58121287962,1593.08419513728,1477.89813789964,1631.02090438944
866,2017-12-10nygdal,2017-12-10,2017,dal,nyg,-4.0,1.495,2.81,20,1,1,1516.19149960103,1371.05708824944,1493.03485020192,1353.83344651073,1543.62746940606,1409.03754181502
867,2017-12-10pitrav,2017-12-10,2017,rav,pit,6.0,3.17,1.409,-1,0,1,1556.87237439081,1670.42268607193,1523.80148391785,1660.7553699335,1509.14690602851,1645.795698307714
868,2017-12-10ramphi,2017-12-10,2017,phi,ram,1.0,1.952,1.952,8,1,1,1668.35354287543,1625.55225185258,1695.5469663920198,1601.43428559876,1682.53333522534,1579.05076857164
869,2017-12-10sdgwas,2017-12-10,2017,was,sdg,6.0,3.35,1.377,-17,0,0,1453.34120787581,1559.4548553243,1484.17242306667,1551.65651205125,1480.79830883499,1492.22801702213
870,2017-12-10tamdet,2017-12-10,2017,det,tam,0.0,1.813,2.11,3,1,1,1515.43611149026,1435.68758348543,1537.6222748983,1451.1055051083,1562.61653874383,1458.7645954295
871,2017-12-11mianwe,2017-12-11,2017,nwe,mia,-10.5,1.204,5.16,-7,0,0,1751.7631823884,1435.00190918896,1745.86960835259,1408.15767608628,1745.45166048177,1399.72253991149
872,2017-12-14cltden,2017-12-14,2017,den,clt,-3.0,1.671,2.35,12,1,1,1424.0933778176702,1381.80659056959,1388.0336489006,1394.74899320353,1427.69450240283,1411.34471768462
873,2017-12-16detchi,2017-12-16,2017,chi,det,5.0,3.05,1.434,-10,0,0,1435.2697149438002,1536.02181561754,1373.79799263075,1515.43611149026,1383.726913683128,1537.6222748983
874,2017-12-16kansdg,2017-12-16,2017,sdg,kan,1.0,1.961,1.943,-17,0,0,1577.0396593790902,1583.9457038248102,1559.4548553243,1579.39788026036,1551.65651205125,1593.08419513728
875,2017-12-17bufmia,2017-12-17,2017,mia,buf,3.5,2.62,1.555,-8,0,0,1481.13526674107,1494.21685488586,1435.00190918896,1369.30988380946,1408.15767608628,1506.34552673577
876,2017-12-17cargnb,2017-12-17,2017,gnb,car,3.0,2.31,1.689,-7,0,0,1526.39286986409,1600.32250415066,1384.85238088816,1580.72719599064,1366.27381141447,1592.5264990153898
877,2017-12-17clerav,2017-12-17,2017,rav,cle,-6.5,1.377,3.35,17,1,1,1557.33010058993,1224.56124361182,1556.87237439081,1230.12361026933,1523.80148391785,1232.610322382119
878,2017-12-17jaxhtx,2017-12-17,2017,htx,jax,10.5,5.23,1.2,-38,0,0,1330.4763080972898,1571.08098038897,1379.80852454788,1545.7277311292398,1387.5585094895398,1521.25339782986
879,2017-12-17mincin,2017-12-17,2017,cin,min,12.5,6.34,1.153,-27,0,0,1407.77405424874,1608.60837725448,1466.45580766069,1634.8321512709,1471.37594082515,1608.45955848291
880,2017-12-17nornyj,2017-12-17,2017,nyj,nor,16.5,8.89,1.09,-12,0,1,1330.2012148894898,1628.01814308371,1481.5181816021702,1641.73815438393,1440.26875639102,1627.575595518618
881,2017-12-17nygphi,2017-12-17,2017,phi,nyg,-7.5,1.322,3.73,5,1,0,1573.75863612989,1349.25015261244,1668.35354287543,1371.05708824944,1695.5469663920198,1353.83344651073
882,2017-12-17pitnwe,2017-12-17,2017,nwe,pit,-2.5,1.769,2.18,3,1,1,1702.56636767162,1685.47465811107,1751.7631823884,1670.42268607193,1745.86960835259,1660.7553699335
883,2017-12-17raidal,2017-12-17,2017,dal,rai,-3.0,1.675,2.34,3,1,0,1549.34560463695,1480.61482279519,1516.19149960103,1506.0654872911698,1493.03485020192,1494.58121287962
884,2017-12-17searam,2017-12-17,2017,ram,sea,-1.0,1.952,1.952,35,1,1,1602.54691781372,1626.98860769694,1625.55225185258,1649.83809403315,1601.43428559876,1618.98180960916
885,2017-12-17sfooti,2017-12-17,2017,oti,sfo,2.5,2.21,1.746,-2,0,1,1486.78978853155,1355.4314859280598,1517.36429999762,1315.88553090157,1499.725265274835,1304.52757453708
886,2017-12-17wascrd,2017-12-17,2017,crd,was,4.0,2.79,1.502,-5,0,0,1402.02940480096,1430.48467678062,1388.27973807986,1453.34120787581,1419.98742191458,1484.17242306667
887,2017-12-18tamatl,2017-12-18,2017,atl,tam,-7.0,1.312,3.81,3,1,0,1612.79325673472,1422.36424592536,1611.36911619897,1435.68758348543,1639.591726249306,1451.1055051083
888,2017-12-23gnbmin,2017-12-23,2017,min,gnb,-8.5,1.256,4.38,16,1,1,1625.72153349408,1404.37860079324,1608.60837725448,1526.39286986409,1634.8321512709,1384.85238088816
